burst_id,post_id,is_triggered_event,ts_utc,ts_et,minute_offset_in_burst,text,is_reblog,favourites_count,reblogs_count,replies_count,topic_energy_oil,topic_iran_military,topic_market_economy,topic_tariff_trade,topic_china,topic_fed_rates,topic_djt_media,topic_crypto
14,116285916990204668,True,2026-03-24T19:57:58.291000+00:00,2026-03-24T15:57:58.291000-04:00,12.8,"It is my Great Honor to endorse T.W. Shannon, an America First Patriot who is running for Lieutenant Governor of Oklahoma, a place I love and WON BIG, winning all 77 out of 77 Counties in 2016, 2020, and 2024! As the youngest House Speaker in Oklahoma's History, the National Chair of Black Voices for Trump and, as a former Senior Appointee at the U.S. Department of Agriculture in my Administration, T.W. has proven he has the Courage and Wisdom to deliver strong results for the incredible people of his State and Nation — He has truly been with us from the beginning! As your next Lieutenant Governor, T.W. will work hard to Grow our Economy, Cut Taxes and Regulations, Support our Amazing Farmers and Ranchers, Promote MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Keep our Border SECURE, Stop Migrant Crime, Advance Election Integrity, Ensure LAW AND ORDER, Strengthen our Military, Veterans, and Law Enforcement, and Protect our always under siege Second Amendment. T.W. Shannon has my Complete and Total Endorsement to be the next Lieutenant Governor of Oklahoma — HE WILL NEVER LET YOU DOWN!",False,15920,3555,1109,True,True,True,False,False,False,False,False
15,116365249022129961,True,2026-04-07T20:13:09.030000+00:00,2026-04-07T16:13:09.030000-04:00,0.0,"State Representative Jim Pressel is a Tremendous Champion for the incredible people of Indiana's 20th State House District!
 
A successful Businessman, Jim knows the America First Policies required to Grow our Economy, Create GREAT Jobs, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., and Unleash American Energy DOMINANCE. In the State House, he is also fighting tirelessly to Protect ""Hoosier"" Values, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our Military/Veterans, Advance Election Integrity, and Defend our always under siege Second Amendment.
 
Jim Pressel has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,7826,1724,97,True,True,True,False,False,False,False,False
15,116365249949047159,True,2026-04-07T20:13:23.179000+00:00,2026-04-07T16:13:23.179000-04:00,0.24,"State Representative Craig Snow is a MAGA Warrior who is doing a tremendous job representing Indiana's 22nd State House District!
 
A successful Businessman, Craig knows the AMERICA FIRST Policies necessary to Create GREAT Jobs, Promote MADE IN THE U.S.A., Unleash Innovation, and Advance American Energy DOMINANCE. In the State House, he is fighting tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Stop Migrant Crime, Support our Brave Military/Veterans, Safeguard our Elections, and Defend our always under siege Second Amendment.
 
Craig Snow has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,7880,1748,81,True,True,True,False,False,False,False,False
15,116365250563239892,True,2026-04-07T20:13:32.549000+00:00,2026-04-07T16:13:32.549000-04:00,0.39,"State Representative Jeff Thompson is doing a tremendous job representing the Great People of Indiana's 28th State House District!
 
A former Educator and Farmer, Jeff is a strong and effective Voice for Indiana Agriculture, and our amazing Farmers and Ranchers. In the State House, he is fighting tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A. and American Energy DOMINANCE, Safeguard our Elections, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment.
 
Jeff Thompson has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,7896,1742,88,True,True,True,False,False,False,False,False
15,116365251073099981,True,2026-04-07T20:13:40.329000+00:00,2026-04-07T16:13:40.329000-04:00,0.52,"State Representative Heath VanNatter is doing a fantastic job representing the incredible people of Indiana's 38th State House District!
 
A Highly Respected Small Business Owner and Homebuilder, prior to becoming a distinguished State Representative, Heath has dedicated his life to serving his Community. In the State House, he is working hard to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Stop Migrant Crime, Strengthen our Military/Veterans, Ensure LAW AND ORDER, Advance Election Integrity, and Protect our always under siege Second Amendment.
 
Heath VanNatter has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,7951,1750,87,True,True,True,False,False,False,False,False
15,116365251753401925,False,2026-04-07T20:13:50.709000+00:00,2026-04-07T16:13:50.709000-04:00,0.69,"State Representative Beau Baird is a Strong Champion for the Great People of Indiana's 44th State House District!
 
A Highly Respected Businessman and Rancher, prior to becoming a distinguished State Representative, Beau has dedicated his life to serving his Community. In the State House, he is working hard to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Champion our Amazing Farmers and Ranchers, Promote MADE IN THE U.S.A., Stop Migrant Crime, Strengthen our Military/Veterans, Ensure LAW AND ORDER, Advance Election Integrity, and Defend our always under siege Second Amendment.
 
Beau Baird has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,7999,1748,83,False,True,True,False,False,False,False,False
15,116365252287627343,True,2026-04-07T20:13:58.861000+00:00,2026-04-07T16:13:58.861000-04:00,0.83,"State Representative Bruce Borders is a MAGA Warrior who is doing an incredible job representing Indiana's 45th State House District!
 
A successful Businessman, and former Mayor of Jasonville, prior to becoming a Highly Respected State Representative, Bruce has dedicated his life to serving his Community. In the State House, he is working tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Stop Migrant Crime, Strengthen our Military/Veterans, Safeguard our Elections, and Defend our always under siege Second Amendment.
 
Bruce Borders has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,8144,1801,93,True,True,True,False,False,False,False,False
15,116365252855784200,True,2026-04-07T20:14:07.526000+00:00,2026-04-07T16:14:07.526000-04:00,0.97,"State Representative Bob Heaton is doing a terrific job representing the wonderful people of Indiana's 46th State House District! A Successful Businessman and College Basketball Player, before his service in the State House, Bob is a Proven Leader who has dedicated his life to serving his Community. In the State House, he is working hard to Protect ""Hoosier"" Values, Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our Military/Veterans, Advance Election Integrity, and Defend our always under siege Second Amendment. Bob Heaton has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,803,188,24,True,True,True,False,False,False,False,False
15,116365253757288920,True,2026-04-07T20:14:21.286000+00:00,2026-04-07T16:14:21.286000-04:00,1.2,"State Representative Tony Isa is an America First Patriot who is doing a fantastic job representing Indiana's 51st State House District! A Successful Entrepreneur and Owner of ""Scoops Ice Cream"" in Angola, in addition to being a highly effective State Representative, Tony has dedicated his life to serving his Community. In the State House, he is working tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Stop Migrant Crime, Strengthen our Military/Veterans, Advance Election Integrity, Promote School Choice, and Defend our always under siege Second Amendment. Tony Isa has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,796,188,26,True,True,True,False,False,False,False,False
15,116365254318832383,True,2026-04-07T20:14:29.855000+00:00,2026-04-07T16:14:29.855000-04:00,1.35,"State Representative Ben Smaltz is a Highly Effective Champion for the Wonderful People of Indiana's 52nd State House District! A Respected Businessman and DeKalb County Council Member, prior to becoming a distinguished State Representative, Ben has dedicated his life to serving his Community. In the State House, he is fighting tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Stop Migrant Crime, Strengthen our Military/Veterans, Ensure LAW AND ORDER, Safeguard our Elections, and Defend our always under siege Second Amendment. Ben Smaltz has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,812,197,22,True,True,True,False,False,False,False,False
15,116365255045080935,True,2026-04-07T20:14:40.936000+00:00,2026-04-07T16:14:40.936000-04:00,1.53,"State Representative Martin Carbaugh is a Tremendous Advocate for the Fantastic People of Indiana's 81st State House District! A very successful Financial Advisor, Martin is a Proven Leader who is doing a fantastic job advancing our AMERICA FIRST Agenda. He is working tirelessly to Protect ""Hoosier"" Values, Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Stop Migrant Crime, Strengthen our Brave Military/Veterans, Ensure LAW AND ORDER, Safeguard our Elections, and Defend our always under siege Second Amendment. Martin Carbaugh has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,4262,955,75,True,True,True,False,False,False,False,False
15,116365255671979732,True,2026-04-07T20:14:50.502000+00:00,2026-04-07T16:14:50.502000-04:00,1.69,"It is my Great Honor to endorse Trevor De Vries, an America First Patriot and REAL Republican running for Indiana's 1st State Senate District, against RINO incumbent Dan Dernulc! A Successful Businessman, Trevor knows the America First Policies required to Grow our Economy, Create GREAT Jobs, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., and Unleash American Energy DOMINANCE. In the State Senate, he will fight tirelessly to Protect ""Hoosier"" Values, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our Military/Veterans, Advance Election Integrity, and Defend our always under siege Second Amendment. Trevor De Vries has my Complete and Total Endorsement to be the next State Senator from Indiana's 1st Senate District. Unlike incumbent Dan Dernulc, a ""RINO"" LOSER who has failed the fantastic people of Indiana so badly, TREVOR DE VRIES IS A WINNER WHO WILL NOT LET YOU DOWN!",False,5898,1320,174,True,True,True,False,False,False,False,False
15,116365271173259328,True,2026-04-07T20:18:47.034000+00:00,2026-04-07T16:18:47.034000-04:00,5.63,"Bluffton City Councilman Blake Fiechter, a True America First Patriot, is running against ""RINO"" State Senator Travis Holdman, in Indiana's 19th Senate District who, for whatever reason, voted against Redistricting in Indiana, in a District that I won by 39 points, which puts the United States Congress in jeopardy. Holdman and his RINO friends made Indiana, a State I love and have been very good to, the only State in the Country that essentially said they don't care about what happens in the United States Congress. We could have easily picked up two seats in Indiana, so Holdman, an America Last politician, put our Majority in the House of Representatives at risk, thereby putting our Country in a very dangerous position in losing some of the magnificent gains that we have made over the last year, since I assumed the Office of President. On the other hand, Blake Fiechter, a very successful Real Estate Broker, Proud Husband, Loving Father to three girls, and a Highly Respected Councilman in the wonderful City of Bluffton, has dedicated his life to serving the Community which he loves so much. As your next State Senator, Blake will fight tirelessly to Protect ""Hoosier"" Values, Promote our Amazing Farmers and Ranchers, Grow our Economy, Cut Taxes and Regulations, Advance MADE IN THE U.S.A., Promote American Energy DOMINANCE, Keep our Border SECURE, Support our Brave Military, Veterans, and Law Enforcement, Ensure LAW AND ORDER, Safeguard our Elections, and Protect our always under siege Second Amendment.  Blake Fiechter has my Complete and Total Endorsement against RINO Travis Holdman — BLAKE WILL NEVER LET YOU DOWN!",False,5795,1288,79,True,True,True,False,False,False,False,False
15,116365272431087703,True,2026-04-07T20:19:06.228000+00:00,2026-04-07T16:19:06.228000-04:00,5.95,"It is my Great Honor to endorse America First Patriot Tracey Powell, a fantastic Candidate for Indiana's 21st State Senate District (which I won by 24 points!). Tracey is running against a pathetic RINO incumbent named Jim Buck, who, for whatever reason, voted against Redistricting in Indiana, which puts the United States Congress in jeopardy. Buck and his RINO friends made Indiana, a State I love and have been very good to, the only State in the Country that essentially said they don't care if Democrats steal Republican House seats to take over the United States Congress. We could have easily picked up two seats in Indiana, helping Democrat seat theft in Blue States, but instead, Buck, an America Last politician, would rather give away our Majority in the House of Representatives, thereby putting our Country in a very dangerous position that could cost us some of the magnificent gains that we have made over the last year, since I assumed the Office of President. Tracey Powell, on the other hand, is a successful Businessman, Chiropractor, Farmer, and Highly Respected Tipton County Commissioner, who has dedicated his life to serving his Community. As your next State Senator, Tracey will fight tirelessly to Protect ""Hoosier"" Values, Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion our Amazing Farmers and Agriculture, Unleash American Energy DOMINANCE, Keep our Border SECURE, Ensure LAW AND ORDER, Support our Military, Veterans, and Law Enforcement, Advance Election Integrity, Defend our always under siege Second Amendment.  Tracey Powell has my Complete and Total Endorsement to be the next State Senator from Indiana's 21st Senate District. Unlike incumbent Jim Buck, a ""RINO"" who failed the wonderful people of Indiana so badly, TRACEY POWELL IS A WINNER WHO WILL NOT LET YOU DOWN!",False,7130,1558,71,True,True,True,False,False,True,False,False
15,116365273811504261,True,2026-04-07T20:19:27.291000+00:00,2026-04-07T16:19:27.291000-04:00,6.3,"It is my Great Honor to endorse MAGA Warrior and Fountain County GOP Chair, Paula Copenhaver, a terrific Candidate for Indiana's 23rd State Senate District (which I won by 26 points!). Paula is running against an incompetent and ineffective RINO incumbent named Spencer Deery who, for whatever reason, betrayed his voters by voting against Redistricting in Indiana. Deery and his RINO friends made Indiana, a State I love and have been very good to, the only State in the Country that essentially said they don't care if Democrats and Radical Liberal Judges keep conspiring to steal seats in the United States Congress from Republicans. We could have easily picked up two seats in Indiana, but Deery, an America Last politician, would rather side with Far Left Democrats who will do anything and everything in their power to reverse the incredible progress we have made for the American people over the last year since I reassumed the Office of President. While ""RINO"" Spencer Deery prefers Democrats, Paula Copenhaver has helped REAL Republicans get elected across her Community, As your next State Senator, Paula will work hard to Protect ""Hoosier"" Values, Advocate for the Working Men and Women of Indiana, Grow the Economy, Cut Taxes and Regulations, Promote American Manufacturing, Advance MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Keep our Border SECURE, Ensure LAW AND ORDER, Support our Brave Military, Veterans, and Law Enforcement, Safeguard our Elections, and Protect our always under siege Second Amendment.  Paula Copenhaver has my Complete and Total Endorsement to be the next State Senator from Indiana's 23rd Senate District. Unlike incumbent Spencer Deery, a ""RINO"" who has become a favorite politician of the Far Left, PAULA COPENHAVER IS A WINNER WHO WILL NEVER LET YOU DOWN!",False,7349,1615,80,True,True,True,False,False,False,False,False
15,116365275300009543,True,2026-04-07T20:19:50.003000+00:00,2026-04-07T16:19:50.003000-04:00,6.68,"Vigo County Commissioner Brenda Wilson, a Proven America First Patriot, is running against ""No Goode"" Greg Goode (BAD FOR THE U.S.A.!) in the Republican Primary for Indiana's 38th Senate District, which I won by 28 points! ""No Goode"" is an incompetent and ineffective RINO incumbent who, for whatever reason, voted against Redistricting in Indiana, which has made him a hero to Hakeem Jeffries, Ilhan Omar, and every other Radical Left Member of the U.S. House of Representatives. ""No Goode"" and his RINO friends made Indiana, a State I have tremendous love for, the only State in the Country that essentially said they don't care about what happens to the United States Congress, and therefore to America's future. We could have easily picked up two seats in Indiana, but No Goode, an America Last politician, threw in with the Democrats, thereby putting our Country in a very dangerous position, and risking the reversal of so much of the incredible progress we have made over the last year for our Country and our people. Brenda Wilson, on the other hand, is a Successful Family Farmer, and Highly Respected Vigo County Commissioner, who will be a strong and effective Voice for our amazing Farmers and Indiana Agriculture. As your next State Senator, Brenda will fight tirelessly to Protect ""Hoosier"" Values, Champion Small Businesses, Promote MADE IN THE U.S.A., Grow our Economy, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Keep our Border SECURE, Support our incredible Military, Veterans, and Law Enforcement, Advance Election Integrity, and Protect our always under siege Second Amendment. Brenda Wilson has my Complete and Total Endorsement, and, unlike ""No Goode"" — BRENDA WILL NOT LET YOU DOWN!",False,7884,1764,96,True,True,True,False,False,False,False,False
15,116365277089556863,True,2026-04-07T20:20:17.310000+00:00,2026-04-07T16:20:17.310000-04:00,7.14,"It is my Great Honor to endorse America First Patriot, Jeff Ellington, a terrific Candidate for Indiana's 39th State Senate District (which I won by a whopping 55 points!). Jeff will be a fantastic replacement for RINO Eric Bassler, who may not even run again because Republicans are so angry with him over his betrayal he committed when he, for whatever reason, voted against Redistricting in Indiana, which essentially made him a partner to the Radical Left Democrats in their quest to take control of the United States House of Representatives, and reverse the great progress we have made in the last year. Bassler and his RINO friends made Indiana, a State I love that is full of Patriots who love America, the only State in the Nation that would rather turn over our Country to Democrats than fight back against their corruption, and finish the job we started over 10 years ago. We could have easily picked up two seats in Indiana, but Bassler, an America Last politician, was played for a fool by the Democrats who want to destroy our Country. Now, because Bassler looks to be getting ""run out of town"" by his Voters, Indiana's Chief RINO Rod Bray has recruited a new ""pawn"" in his game named Kristi Risk to run for this seat.  She, like Bassler and Bray, was nowhere to be found for Republicans during Redistricting, which means she will never be there for you when the going gets tough. She said there were ""more important things"" than keeping the House Majority, and protecting the progress we have made over the last year to, MAKE AMERICA GREAT AGAIN. No smart, reliable Republican would ever say such a thing because they would never even think it. For that reason, and more, she cannot be trusted any more than the Failed and Weak ""Senator"" Bassler. Jeff Ellington, on the other hand, is a Successful Businessman, Retired Firefighter, Horse Farmer, Greene County GOP Chairman, and former State Representative, who has dedicated his life to serving his Community. As your next State Senator, Jeff will work tirelessly to Protect ""Hoosier"" Values, Champion our Amazing Farmers and Ranchers, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Support our Brave Military, Veterans, and Law Enforcement, Safeguard our Elections, and Protect our always under siege Second Amendment.  Jeff Ellington has my Complete and Total Endorsement to be the next State Senator from Indiana's 39th Senate District. Unlike Eric Bassler or Kristi Risk, JEFF ELLINGTON WILL NEVER LET YOU DOWN!",False,8696,1902,123,True,True,True,True,False,False,False,False
15,116365279658494851,True,2026-04-07T20:20:56.510000+00:00,2026-04-07T16:20:56.510000-04:00,7.79,"It is my Great Honor to endorse State Representative Michelle Davis, a REAL Republican running for Indiana's 41st State Senate District (which I won by 33 points!), against RINO incumbent Greg Walker! Michelle will be a fantastic replacement for Walker who, for whatever reason, voted against Redistricting in Indiana, which puts the United States Congress in jeopardy. Walker and his RINO friends made Indiana, a State I love and have been very good to, the only State in the Country that essentially said they don't care about what happens in the United States Congress. We could have easily picked up two seats in Indiana, so Walker, an America Last politician, put our Majority in the House of Representatives at risk, thereby putting our Country in a very dangerous position in losing some of the magnificent gains that we have made over the last year, since I assumed the Office of President. State Representative Michelle Davis, on the other hand, strongly voted WITH Republicans to pass Redistricting in the State House, unlike ""RINO"" Greg Walker, who voted with the Democrats in the State Senate to stop it. As your next State Senator, Michelle will fight tirelessly to Protect ""Hoosier"" Values, Advocate for the Working Men and Women of Indiana, Grow our Economy, Cut Taxes and Regulations, Promote American Manufacturing, Advance MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Keep our Border SECURE, Support our Military, Veterans, and Law Enforcement, Advance Election Integrity, and Defend our always under siege Second Amendment.  Michelle Davis has my Complete and Total Endorsement to be the next State Senator from Indiana's 41st Senate District. Unlike incumbent Greg Walker, a ""RINO"" LOSER who has failed the fantastic people of Indiana so badly, MICHELLE DAVIS IS A WINNER WHO WILL NOT LET YOU DOWN!",False,9118,2003,143,True,True,True,False,False,False,False,False
15,116365284827791048,True,2026-04-07T20:22:15.385000+00:00,2026-04-07T16:22:15.385000-04:00,9.11,"State Senator Tyler Johnson is an America First Patriot who is doing a fantastic job representing Indiana's 14th State Senate District! A Proven Leader, Tyler serves his Community as a Highly Respected Emergency Room Physician, in addition to being a highly effective State Senator. In the State Senate, he is working tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Stop Migrant Crime, Strengthen our Military/Veterans, Advance Election Integrity, Promote School Choice, and Defend our always under siege Second Amendment. Dr. Tyler Johnson has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,9038,1902,102,True,True,True,False,False,False,False,False
15,116365285441680816,True,2026-04-07T20:22:24.752000+00:00,2026-04-07T16:22:24.752000-04:00,9.26,"State Senator Liz Brown is a MAGA Warrior who is doing an incredible job representing Indiana's 15th State Senate District! A successful Attorney, and Fort Wayne City Council Member, prior to becoming a Highly Respected State Senator, Liz has dedicated her life to serving her Community. In the State Senate, she is working tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Stop Migrant Crime, Strengthen our Military/Veterans, Safeguard our Elections, and Defend our always under siege Second Amendment. Liz Brown has my Complete and Total Endorsement for Re-Election — SHE WILL NEVER LET YOU DOWN!",False,9714,2034,108,True,True,True,False,False,False,False,False
15,116365286020333679,True,2026-04-07T20:22:33.581000+00:00,2026-04-07T16:22:33.581000-04:00,9.41,"State Senator Ron Alting is a Strong Champion and Highly Effective Representative for the Great People of  Indiana's 22nd State Senate District! A respected Businessman, Lafayette City Council Member, and Indiana Guard Reserve Major, prior to becoming a distinguished State Senator, Ron has dedicated his life to serving his Community. In the State Senate, he is working hard to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Stop Migrant Crime, Strengthen our Military/Veterans, Ensure LAW AND ORDER, Advance Election Integrity, and Defend our always under siege Second Amendment. Ron Alting has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,9936,2073,120,True,True,True,False,False,False,False,False
15,116365286643586938,True,2026-04-07T20:22:43.091000+00:00,2026-04-07T16:22:43.091000-04:00,9.57,"State Senator Mike Gaskill is a MAGA Warrior who is doing a tremendous job representing Indiana's 25th State Senate District! A Highly Successful Businessman, Mike knows the AMERICA FIRST Policies necessary to Create GREAT Jobs, Promote MADE IN THE U.S.A., Unleash Innovation, and Advance American Energy DOMINANCE. In the State Senate, he is fighting tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Stop Migrant Crime, Support our Brave Military/Veterans, Safeguard our Elections, and Defend our always under siege Second Amendment. Mike Gaskill has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,10306,2169,129,True,True,True,False,False,False,False,False
15,116365287253994322,True,2026-04-07T20:22:52.405000+00:00,2026-04-07T16:22:52.405000-04:00,9.72,"State Senator Scott Alexander is doing a terrific job representing the wonderful people of Indiana's 26th State Senate District! A Successful Entrepreneur and Civic Leader, before his service in the State Senate, Scott is a Proven Leader who has dedicated his life to serving his Community. In the State Senate, he is working hard to Protect ""Hoosier"" Values, Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our Military/Veterans, Advance Election Integrity, and Defend our always under siege Second Amendment. Scott Alexander has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,11018,2309,133,True,True,True,False,False,False,False,False
15,116365287802499897,True,2026-04-07T20:23:00.775000+00:00,2026-04-07T16:23:00.775000-04:00,9.86,"State Senator Jeff Raatz is an America First Patriot doing a fantastic job representing Indiana's 27th State Senate District! A Brave U.S. Army Veteran, Jeff knows the Wisdom and Courage that is required to Defend our Country, Support our Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In the State Senate, Jeff is working hard to Protect ""Hoosier"" Values, Stop Migrant Crime, Grow our Economy, Cut Taxes, Promote MADE IN THE U.S.A., Champion Small Businesses and American Ingenuity, Ensure U.S. Energy DOMINANCE, Safeguard our Elections, and Defend our always under siege Second Amendment. Jeff Raatz has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,11481,2411,161,True,True,True,False,False,False,False,False
15,116365288444023601,True,2026-04-07T20:23:10.564000+00:00,2026-04-07T16:23:10.564000-04:00,10.03,"State Senator Randy Maxwell is a Tremendous Champion for the incredible people of Indiana's 43rd State Senate District! As a very successful Businessman, Randy knows the America First Policies required to Grow our Economy, Create GREAT Jobs, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., and Unleash American Energy DOMINANCE. In the State Senate, he is also fighting tirelessly to Protect ""Hoosier"" Values, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our Military/Veterans, Advance Election Integrity, and Defend our always under siege Second Amendment. Randy Maxwell has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,11859,2470,168,True,True,True,False,False,False,False,False
15,116365288989008607,True,2026-04-07T20:23:18.880000+00:00,2026-04-07T16:23:18.880000-04:00,10.16,"State Senator Chris Garten is a true MAGA Warrior and America First Patriot for the Great People of Indiana's 45th State Senate District! As the Majority Floor Leader of the Indiana State Senate, and Brave U.S. Marine Corps Veteran, Chris is a Proven Leader who is doing a fantastic job advancing our AMERICA FIRST Agenda. He is working tirelessly to Protect ""Hoosier"" Values, Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Stop Migrant Crime, Strengthen our Brave Military/Veterans, Ensure LAW AND ORDER, Safeguard our Elections, and Defend our always under siege Second Amendment. Chris Garten has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,12385,2606,181,True,True,True,False,False,False,False,False
15,116365289686358949,True,2026-04-07T20:23:29.519000+00:00,2026-04-07T16:23:29.519000-04:00,10.34,"State Senator Gary Byrne is doing a fantastic job representing the incredible people of Indiana's 47th Congressional District! A Highly Respected Businessman, North Harrison School Board Member, and Councilman for Harrison County, prior to becoming a distinguished State Senator, Gary has dedicated his life to serving his Community. In the State Senate, he is working hard to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Stop Migrant Crime, Strengthen our Military/Veterans, Ensure LAW AND ORDER, Advance Election Integrity, and Protect our always under siege Second Amendment. Gary Byrne has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,12877,2683,218,True,True,True,False,False,False,False,False
15,116365290259205790,True,2026-04-07T20:23:38.258000+00:00,2026-04-07T16:23:38.258000-04:00,10.49,"State Senator Daryl Schmidt is doing a tremendous job representing the Great People of Indiana's 48th State Senate District! A Fifth Generation Family Farmer, Daryl is a strong and effective Voice for Indiana Agriculture, and our amazing Farmers and Ranchers. In the State Senate, he is fighting tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A. and American Energy DOMINANCE, Safeguard our Elections, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Daryl Schmidt has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,13663,2850,298,True,True,True,False,False,False,False,False
15,116365290884513075,True,2026-04-07T20:23:47.803000+00:00,2026-04-07T16:23:47.803000-04:00,10.65,"State Senator Jim Tomes is an America First Patriot who is doing an incredible job representing Indiana's 49th State Senate District! A Brave U.S. Army Vietnam Veteran, and Chairman of the Indiana Senate Committee on Veterans Affairs and the Military, Jim knows the Wisdom and Courage required to Defend our Country, Support our Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In the State Senate, he is fighting tirelessly to Protect ""Hoosier"" Values, Stop Migrant Crime, Grow our Economy, Cut Taxes and Regulations, Unleash American Energy DOMINANCE, Promote MADE IN THE U.S.A., Safeguard our Elections, and Defend our always under siege Second Amendment. Jim Tomes has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",False,15041,3158,502,True,True,True,False,False,False,False,False
15,116365303932078350,True,2026-04-07T20:27:06.893000+00:00,2026-04-07T16:27:06.893000-04:00,13.96,"It is my Great Honor to endorse Dr. Brian Schmutzler, a MAGA Warrior and REAL Republican running for Indiana's 11th State Senate District, against RINO incumbent Linda Rogers! A Proven Leader, Brian serves his Community as a Highly Respected Anesthesiologist and Medical Director. In the State Senate, he will fight tirelessly to Protect ""Hoosier"" Values, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Stop Migrant Crime, Strengthen our Military/Veterans, Advance Election Integrity, Promote School Choice, and Defend our always under siege Second Amendment. Dr. Brian Schmutzler has my Complete and Total Endorsement to be the next State Senator from Indiana's 11th Senate District. Unlike incumbent Linda Rogers, a ""RINO"" LOSER who has failed the wonderful people of Indiana so badly, DR. BRIAN SCHMUTZLER IS A WINNER WHO WILL NEVER LET YOU DOWN!",False,18162,3848,1183,True,True,True,False,False,False,False,False
