burst_id,burst_ts_anchor,minute_offset,cum_pct_abs,cum_pct_signed,price_close,anchor_price,volume,is_zero_vol,is_rth_bar,in_stat_window
7,2026-02-17T09:00:00+00:00,5,0.1566,-0.1566,76.5,76.62,0,True,False,True
7,2026-02-17T09:00:00+00:00,10,0.0783,-0.0783,76.56,76.62,0,True,False,True
7,2026-02-17T09:00:00+00:00,15,0.0131,0.0131,76.63,76.62,0,True,False,True
7,2026-02-17T09:00:00+00:00,20,0.1697,0.1697,76.75,76.62,0,True,False,True
7,2026-02-17T09:00:00+00:00,25,0.2219,0.2219,76.79,76.62,0,True,False,True
7,2026-02-17T09:00:00+00:00,30,0.0261,0.0261,76.64,76.62,0,True,False,True
7,2026-02-17T09:00:00+00:00,35,0.0131,0.0131,76.63,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,40,0.0783,-0.0783,76.56,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,45,0.1175,0.1175,76.71,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,50,0.248,0.248,76.81,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,55,0.2349,0.2349,76.8,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,60,0.509,0.509,77.01,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,65,0.5612,0.5612,77.05,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,70,0.5351,0.5351,77.03,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,75,0.4568,0.4568,76.97,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,80,0.5221,0.5221,77.02,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,85,0.4437,0.4437,76.96,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,90,0.6265,0.6265,77.1,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,95,0.757,0.757,77.2,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,100,0.7831,0.7831,77.22,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,105,0.8222,0.8222,77.25,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,110,0.77,0.77,77.21,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,115,0.8353,0.8353,77.26,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,120,0.9005,0.9005,77.31,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,125,1.2138,1.2138,77.55,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,130,1.2399,1.2399,77.57,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,135,1.1616,1.1616,77.51,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,140,1.1616,1.1616,77.51,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,145,1.1355,1.1355,77.49,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,150,1.3573,1.3573,77.66,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,155,1.5401,1.5401,77.8,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,160,1.5009,1.5009,77.77,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,165,1.5531,1.5531,77.81,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,170,1.4879,1.4879,77.76,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,175,1.1224,1.1224,77.48,76.62,0,True,False,False
7,2026-02-17T09:00:00+00:00,180,1.2268,1.2268,77.56,76.62,0,True,False,False
8,2026-02-17T15:00:00+00:00,-180,1.865,1.865,77.56,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-175,1.7468,1.7468,77.47,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-170,1.7205,1.7205,77.45,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-165,1.7468,1.7468,77.47,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-160,1.7731,1.7731,77.49,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-155,1.8387,1.8387,77.54,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-150,1.6417,1.6417,77.39,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-145,1.7731,1.7731,77.49,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-140,1.7993,1.7993,77.51,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-135,1.668,1.668,77.41,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-130,1.5366,1.5366,77.31,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-125,1.379,1.379,77.19,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-120,1.4578,1.4578,77.25,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-115,1.247,1.247,77.0895,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-110,1.2486,1.2486,77.0907,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-105,1.3528,1.3528,77.17,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-100,1.0244,1.0244,76.92,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-95,1.1689,1.1689,77.03,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-90,1.1229,1.1229,76.995,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-85,0.918,0.918,76.839,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-80,1.2561,1.2561,77.0964,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-75,1.2607,1.2607,77.0999,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-70,0.1313,-0.1313,76.04,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-65,0.3563,-0.3563,75.8687,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-60,0.0263,0.0263,76.16,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-55,0.0667,-0.0667,76.0892,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-50,0.2242,0.2242,76.3107,76.14,0,True,False,False
8,2026-02-17T15:00:00+00:00,-30,0.1313,0.1313,76.24,76.14,2150621,False,True,True
8,2026-02-17T15:00:00+00:00,-25,0.394,0.394,76.44,76.14,164657,False,True,True
8,2026-02-17T15:00:00+00:00,-20,0.1576,0.1576,76.26,76.14,142557,False,True,True
8,2026-02-17T15:00:00+00:00,-15,0.1182,-0.1182,76.05,76.14,157520,False,True,True
8,2026-02-17T15:00:00+00:00,-10,0.1707,-0.1707,76.01,76.14,124546,False,True,True
8,2026-02-17T15:00:00+00:00,-5,0.3152,-0.3152,75.9,76.14,90007,False,True,True
8,2026-02-17T15:00:00+00:00,0,0.0,0.0,76.14,76.14,116464,False,True,True
8,2026-02-17T15:00:00+00:00,5,0.0394,0.0394,76.17,76.14,195623,False,True,True
8,2026-02-17T15:00:00+00:00,10,0.1839,-0.1839,76.0,76.14,486927,False,True,True
8,2026-02-17T15:00:00+00:00,15,0.4794,-0.4794,75.775,76.14,141229,False,True,True
8,2026-02-17T15:00:00+00:00,20,0.5188,-0.5188,75.745,76.14,95147,False,True,True
8,2026-02-17T15:00:00+00:00,25,0.9456,-0.9456,75.42,76.14,139054,False,True,True
8,2026-02-17T15:00:00+00:00,30,0.9325,-0.9325,75.43,76.14,98828,False,True,True
8,2026-02-17T15:00:00+00:00,35,1.0901,-1.0901,75.31,76.14,160578,False,True,False
8,2026-02-17T15:00:00+00:00,40,1.1164,-1.1164,75.29,76.14,119519,False,True,False
8,2026-02-17T15:00:00+00:00,45,1.077,-1.077,75.32,76.14,125604,False,True,False
8,2026-02-17T15:00:00+00:00,50,1.1558,-1.1558,75.26,76.14,97853,False,True,False
8,2026-02-17T15:00:00+00:00,55,1.0113,-1.0113,75.37,76.14,86843,False,True,False
8,2026-02-17T15:00:00+00:00,60,0.88,-0.88,75.47,76.14,107240,False,True,False
8,2026-02-17T15:00:00+00:00,65,0.7749,-0.7749,75.55,76.14,116627,False,True,False
8,2026-02-17T15:00:00+00:00,70,0.7683,-0.7683,75.555,76.14,188791,False,True,False
8,2026-02-17T15:00:00+00:00,75,0.6041,-0.6041,75.68,76.14,231182,False,True,False
8,2026-02-17T15:00:00+00:00,80,0.6041,-0.6041,75.68,76.14,76231,False,True,False
8,2026-02-17T15:00:00+00:00,85,0.6567,-0.6567,75.64,76.14,92458,False,True,False
8,2026-02-17T15:00:00+00:00,90,0.6041,-0.6041,75.68,76.14,64248,False,True,False
8,2026-02-17T15:00:00+00:00,95,0.8143,-0.8143,75.52,76.14,61533,False,True,False
8,2026-02-17T15:00:00+00:00,100,0.8603,-0.8603,75.485,76.14,48188,False,True,False
8,2026-02-17T15:00:00+00:00,105,0.6961,-0.6961,75.61,76.14,79509,False,True,False
8,2026-02-17T15:00:00+00:00,110,0.486,-0.486,75.77,76.14,56982,False,True,False
8,2026-02-17T15:00:00+00:00,115,0.4728,-0.4728,75.78,76.14,89073,False,True,False
8,2026-02-17T15:00:00+00:00,120,0.7355,-0.7355,75.58,76.14,37968,False,True,False
8,2026-02-17T15:00:00+00:00,125,0.9456,-0.9456,75.42,76.14,42281,False,True,False
8,2026-02-17T15:00:00+00:00,130,0.88,-0.88,75.47,76.14,37313,False,True,False
8,2026-02-17T15:00:00+00:00,135,1.0638,-1.0638,75.33,76.14,70299,False,True,False
8,2026-02-17T15:00:00+00:00,140,1.0244,-1.0244,75.36,76.14,55061,False,True,False
8,2026-02-17T15:00:00+00:00,145,0.8012,-0.8012,75.53,76.14,41820,False,True,False
8,2026-02-17T15:00:00+00:00,150,0.8274,-0.8274,75.51,76.14,131998,False,True,False
8,2026-02-17T15:00:00+00:00,155,0.7618,-0.7618,75.56,76.14,51816,False,True,False
8,2026-02-17T15:00:00+00:00,160,0.7421,-0.7421,75.575,76.14,228521,False,True,False
8,2026-02-17T15:00:00+00:00,165,0.7224,-0.7224,75.59,76.14,40641,False,True,False
8,2026-02-17T15:00:00+00:00,170,0.8012,-0.8012,75.53,76.14,44270,False,True,False
8,2026-02-17T15:00:00+00:00,175,0.7224,-0.7224,75.59,76.14,40649,False,True,False
8,2026-02-17T15:00:00+00:00,180,0.6041,-0.6041,75.68,76.14,44296,False,True,False
9,2026-02-19T09:00:00+00:00,0,0.0,0.0,80.53,80.53,0,True,False,True
9,2026-02-19T09:00:00+00:00,5,0.1614,-0.1614,80.4,80.53,0,True,False,True
9,2026-02-19T09:00:00+00:00,10,0.1863,-0.1863,80.38,80.53,0,True,False,True
9,2026-02-19T09:00:00+00:00,15,0.3725,-0.3725,80.23,80.53,0,True,False,True
9,2026-02-19T09:00:00+00:00,20,0.534,-0.534,80.1,80.53,0,True,False,True
9,2026-02-19T09:00:00+00:00,25,0.6706,-0.6706,79.99,80.53,0,True,False,True
9,2026-02-19T09:00:00+00:00,30,0.5588,-0.5588,80.08,80.53,0,True,False,True
9,2026-02-19T09:00:00+00:00,35,0.4719,-0.4719,80.15,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,40,0.6581,-0.6581,80.0,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,45,0.6457,-0.6457,80.01,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,50,0.6333,-0.6333,80.02,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,55,0.5588,-0.5588,80.08,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,60,0.5961,-0.5961,80.05,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,65,0.4346,-0.4346,80.18,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,70,0.2608,-0.2608,80.32,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,75,0.534,-0.534,80.1,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,80,0.5464,-0.5464,80.09,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,85,0.6581,-0.6581,80.0,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,90,0.6085,-0.6085,80.04,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,95,0.4719,-0.4719,80.15,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,100,0.4346,-0.4346,80.18,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,105,0.2608,-0.2608,80.32,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,110,0.2235,-0.2235,80.35,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,115,0.2732,-0.2732,80.31,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,120,0.3601,-0.3601,80.24,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,125,0.4098,-0.4098,80.2,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,130,0.3353,-0.3353,80.26,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,135,0.3477,-0.3477,80.25,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,140,0.447,-0.447,80.17,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,145,0.2856,-0.2856,80.3,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,150,0.0497,-0.0497,80.49,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,155,0.0124,-0.0124,80.52,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,160,0.0621,0.0621,80.58,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,165,0.0,0.0,80.53,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,170,0.0745,-0.0745,80.47,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,175,0.2235,-0.2235,80.35,80.53,0,True,False,False
9,2026-02-19T09:00:00+00:00,180,0.1738,-0.1738,80.39,80.53,0,True,False,False
10,2026-03-03T22:00:00+00:00,-180,0.4918,-0.4918,90.82,91.2689,379852,False,True,False
10,2026-03-03T22:00:00+00:00,-175,0.3385,-0.3385,90.96,91.2689,370662,False,True,False
10,2026-03-03T22:00:00+00:00,-170,0.5795,-0.5795,90.74,91.2689,291115,False,True,False
10,2026-03-03T22:00:00+00:00,-165,0.7438,-0.7438,90.59,91.2689,267947,False,True,False
10,2026-03-03T22:00:00+00:00,-160,0.9356,-0.9356,90.415,91.2689,333086,False,True,False
10,2026-03-03T22:00:00+00:00,-155,0.5576,-0.5576,90.76,91.2689,294241,False,True,False
10,2026-03-03T22:00:00+00:00,-150,0.3385,-0.3385,90.96,91.2689,179658,False,True,False
10,2026-03-03T22:00:00+00:00,-145,2.2668,-2.2668,89.2,91.2689,3123213,False,True,False
10,2026-03-03T22:00:00+00:00,-140,3.7131,-3.7131,87.88,91.2689,2407548,False,True,False
10,2026-03-03T22:00:00+00:00,-135,2.968,-2.968,88.56,91.2689,2018281,False,True,False
10,2026-03-03T22:00:00+00:00,-130,2.3983,-2.3983,89.08,91.2689,830848,False,True,False
10,2026-03-03T22:00:00+00:00,-125,1.8614,-1.8614,89.57,91.2689,572219,False,True,False
10,2026-03-03T22:00:00+00:00,-120,1.6642,-1.6642,89.75,91.2689,567577,False,True,False
10,2026-03-03T22:00:00+00:00,-115,2.4093,-2.4093,89.07,91.2689,483789,False,True,False
10,2026-03-03T22:00:00+00:00,-110,2.1792,-2.1792,89.28,91.2689,296435,False,True,False
10,2026-03-03T22:00:00+00:00,-105,2.0696,-2.0696,89.38,91.2689,267923,False,True,False
10,2026-03-03T22:00:00+00:00,-100,2.3545,-2.3545,89.12,91.2689,242843,False,True,False
10,2026-03-03T22:00:00+00:00,-95,2.0696,-2.0696,89.38,91.2689,224150,False,True,False
10,2026-03-03T22:00:00+00:00,-90,1.6423,-1.6423,89.77,91.2689,295955,False,True,False
10,2026-03-03T22:00:00+00:00,-85,1.3574,-1.3574,90.03,91.2689,338563,False,True,False
10,2026-03-03T22:00:00+00:00,-80,1.6642,-1.6642,89.75,91.2689,224008,False,True,False
10,2026-03-03T22:00:00+00:00,-75,1.4999,-1.4999,89.9,91.2689,224633,False,True,False
10,2026-03-03T22:00:00+00:00,-70,1.6313,-1.6313,89.78,91.2689,222435,False,True,False
10,2026-03-03T22:00:00+00:00,-65,1.1931,-1.1931,90.18,91.2689,492569,False,True,False
10,2026-03-03T22:00:00+00:00,-60,1.0178,-1.0178,90.34,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,-55,0.5795,-0.5795,90.74,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,-50,0.4042,-0.4042,90.9,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,-45,0.5258,-0.5258,90.789,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,-40,0.6124,-0.6124,90.71,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,-35,0.4371,-0.4371,90.87,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,-30,0.3987,-0.3987,90.905,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,-25,0.4486,-0.4486,90.8595,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,-20,0.1851,-0.1851,91.1,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,-15,0.0669,0.0669,91.33,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,-10,0.2546,-0.2546,91.0365,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,-5,0.196,-0.196,91.09,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,0,0.0,0.0,91.2689,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,5,0.1303,-0.1303,91.15,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,10,0.0231,0.0231,91.29,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,15,0.3604,-0.3604,90.94,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,20,0.102,-0.102,91.1758,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,25,0.1193,-0.1193,91.16,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,30,0.2015,-0.2015,91.085,91.2689,0,True,False,True
10,2026-03-03T22:00:00+00:00,35,0.2289,-0.2289,91.06,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,40,0.1851,-0.1851,91.1,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,45,0.129,-0.129,91.1512,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,50,0.1018,-0.1018,91.176,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,55,0.0755,-0.0755,91.2,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,60,0.459,-0.459,90.85,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,65,0.3943,-0.3943,90.909,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,70,0.2398,-0.2398,91.05,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,75,0.0207,-0.0207,91.25,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,80,0.1875,0.1875,91.44,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,85,0.3069,0.3069,91.549,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,90,0.3409,0.3409,91.58,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,95,0.4066,0.4066,91.64,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,100,0.2916,0.2916,91.535,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,105,0.5271,0.5271,91.75,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,110,0.4526,0.4526,91.682,91.2689,0,True,False,False
10,2026-03-03T22:00:00+00:00,115,0.7024,0.7024,91.91,91.2689,0,True,False,False
11,2026-03-10T08:00:00+00:00,0,0.0,0.0,104.53,104.53,0,True,False,True
11,2026-03-10T08:00:00+00:00,5,0.5931,0.5931,105.15,104.53,0,True,False,True
11,2026-03-10T08:00:00+00:00,10,0.8419,0.8419,105.41,104.53,0,True,False,True
11,2026-03-10T08:00:00+00:00,15,1.0045,1.0045,105.58,104.53,0,True,False,True
11,2026-03-10T08:00:00+00:00,20,0.6123,0.6123,105.17,104.53,0,True,False,True
11,2026-03-10T08:00:00+00:00,25,1.215,1.215,105.8,104.53,0,True,False,True
11,2026-03-10T08:00:00+00:00,30,1.9229,1.9229,106.54,104.53,0,True,False,True
11,2026-03-10T08:00:00+00:00,35,2.3343,2.3343,106.97,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,40,1.9707,1.9707,106.59,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,45,1.6837,1.6837,106.29,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,50,2.3056,2.3056,106.94,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,55,2.6691,2.6691,107.32,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,60,1.9516,1.9516,106.57,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,65,1.6837,1.6837,106.29,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,70,1.1289,1.1289,105.71,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,75,0.5453,0.5453,105.1,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,80,1.3872,1.3872,105.98,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,85,1.0906,1.0906,105.67,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,90,1.1097,1.1097,105.69,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,95,0.0574,-0.0574,104.47,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,100,0.067,0.067,104.6,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,105,0.1818,0.1818,104.72,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,110,0.067,0.067,104.6,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,115,0.5836,0.5836,105.14,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,120,1.0715,1.0715,105.65,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,125,1.7698,1.7698,106.38,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,130,2.363,2.363,107.0,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,135,2.5352,2.5352,107.18,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,140,1.789,1.789,106.4,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,145,1.7507,1.7507,106.36,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,150,2.7648,2.7648,107.42,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,155,3.2335,3.2335,107.91,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,160,2.4586,2.4586,107.1,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,165,2.3151,2.3151,106.95,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,170,2.0473,2.0473,106.67,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,175,2.1525,2.1525,106.78,104.53,0,True,False,False
11,2026-03-10T08:00:00+00:00,180,0.354,0.354,104.9,104.53,0,True,False,False
12,2026-03-23T08:00:00+00:00,0,0.0,0.0,125.48,125.48,0,True,False,True
12,2026-03-23T08:00:00+00:00,5,0.271,-0.271,125.14,125.48,0,True,False,True
12,2026-03-23T08:00:00+00:00,10,0.4144,-0.4144,124.96,125.48,0,True,False,True
12,2026-03-23T08:00:00+00:00,15,0.4622,-0.4622,124.9,125.48,0,True,False,True
12,2026-03-23T08:00:00+00:00,20,0.4144,-0.4144,124.96,125.48,0,True,False,True
12,2026-03-23T08:00:00+00:00,25,0.3028,-0.3028,125.1,125.48,0,True,False,True
12,2026-03-23T08:00:00+00:00,30,0.9962,-0.9962,124.23,125.48,0,True,False,True
12,2026-03-23T08:00:00+00:00,35,1.036,-1.036,124.18,125.48,0,True,False,False
12,2026-03-23T08:00:00+00:00,40,0.9882,-0.9882,124.24,125.48,0,True,False,False
12,2026-03-23T08:00:00+00:00,45,1.0679,-1.0679,124.14,125.48,0,True,False,False
12,2026-03-23T08:00:00+00:00,50,1.1476,-1.1476,124.04,125.48,0,True,False,False
12,2026-03-23T08:00:00+00:00,55,1.3548,-1.3548,123.78,125.48,0,True,False,False
12,2026-03-23T08:00:00+00:00,60,1.4982,-1.4982,123.6,125.48,0,True,False,False
